product_id,product_naam,prijs,kilo_prijs,omschrijving,inhoud,ingredienten,kenmerken,allergie_bevat,allergie_kan_bevatten,leverancier,adres_leverancier,product_url
482947,Chunky melk chocolade 4-pack,2.69,"16,81","Krokante wafel omhuld met melkchocolade (70,3%). De melkchocolade bevat naast cacaoboter ook andere plantaardige vetten.",160 gram,"[""suiker, TARWEmeel, magere MELKpoeder, plantaardige vetten (palm, karité), cacaomassa¹, cacaoboter¹, watervrij MELKvet, WEIpoeder, magere cacao¹, emulgator (lecithinen), rijsmiddel (natriumcarbonaten). Bevat mogelijk: PINDA'S, NOTEN. ¹Rainforest Alliance Certified. Find out more at ra.org""]",[],"['Melk', 'Glutenbevattende granen', 'Lactose', 'Tarwe']",,KITKAT,,https://www.plus.nl/product/kitkat-chunky-melk-chocolade-4-pack-pak-160-gram-482947
675000,L'Original chocoladereep puur,2.99,"14,95",PURE CHOCOLADE.,200 gram,"['Suiker, cacaomassa, cacaoboter, emulgator (', 'ten minste 46%.']",[],"['Melk', 'Soja']",,Côte d'Or,Postbus 409 4900 AK Oosterhout,https://www.plus.nl/product/c-te-d-or-l-original-chocoladereep-puur-reep-200-gram-675000
291357,Chocoladereep Puur 85% Fairtrade,1.69,"16,90",Biologische pure chocoladereep met 85% cacaobestanddelen,100 gram,"['cacaomassa*, cacaoboter*, cacaopoeder*, suiker*.', 'tenminste 85% cacaobestanddelen']",['Fairtrade'],"['Ei', 'Soja']",,Bio+,,https://www.plus.nl/product/bio-chocoladereep-puur-85-fairtrade-reep-100-gram-291357
147391,Chocoladereep Lindt Puur 70%,2.79,"27,90",extra fijne pure chocolade,100 gram,['minstens 70%.'],[],['Melk'],,Lindt,,https://www.plus.nl/product/lindt-chocoladereep-lindt-puur-70-tablt-100-gram-147391
158582,Mini's,3.29,"9,88",Melkchocolade (38%) met een vulling van luchtig geklopte melkchocolade (62%).,333 gram,"[""suiker, glucosestroop, magere MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, botervet (van MELK), LACTOSE, weipermeaat (van MELK), GERSTEMOUTEXTRACT, zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER, palmvet, zetmeel. (Kan bevatten: HAZELNOTEN, PINDA'S).""]",[],"['Melk', 'Ei', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose']",,Milky Way,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/milky-way-mini-s-zak-333-gram-158582
126703,Kindermaxi T4,1.72,"20,48",Superieure melkchocolade met melkvulling.,84 gram,"['superieure MELKCHOCOLADE 40% (suiker, MELKPOEDER, cacaoboter, cacaomassa, emulgatoren: lecithinen [SOJA] ; vanilline), suiker, magere MELKPOEDER 18%, palmolie, BOTERCONCENTRAAT, emulgatoren: lecithinen [SOJA], vanilline. Op het totaal: melkproducten 33%, cacao 13%.']",[],"['Melk', 'Soja']",,Kinder,"Westbroek, 58 - 4822 ZW Breda - Nederland",https://www.plus.nl/product/kinder-kindermaxi-t4-pak-84-gram-126703
380427,Mini melk chocolade uitdeelzak,2.52,"9,73",Melkchocolade (65%) dragees in een krokant laagje.,259 gram,"['suiker, cacaoboter, magere MELKpoeder, cacaomassa, watervrij MELKvet, TARWEmeel, WEIpoeder, rijstzetmeel, emulgator (lecithinen), kleuren (bietenrood, carotenen, curcumine), spirulinaconcentraat, glansmiddelen (carnoubawas, witte bijenwas), plantenconcentraten (saffloer, radijs) GERSTemoutextract.']",[],"['Melk', 'Glutenbevattende granen', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Smarties,"Postbus 134, 1180 AC Amstelveen",https://www.plus.nl/product/smarties-mini-melk-chocolade-uitdeelzak-zak-259-gram-380427
345511,Chocolade Maltesers,4.99,"18,28","Luchtige, krokante vulling (23%) omhuld met melkchocolade.",273 gram,"['suiker, MAGEREMELKPOEDER, cacaoboter, glucosestroop, GERSTEMOUTEXTRACT, cacaomassa, botervet (van MELK), LACTOSE, weipermeaat (van MELK), palmvet, palmpitvet, emulgator (SOJALECITHINE), TARWEMEEL, rijsmiddelen (E341, E500, E501), TARWEGLUTEN, weipoeder (van MELK), glansmiddel (pectinen), zout, vanille-extract.']",[],"['Melk', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Malteser,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/malteser-chocolade-maltesers-zak-273-gram-345511
250178,Choco,2.99,"11,96","Melkchocolade (69%) in een krokant, gekleurd suikerlaagje.",250 gram,"[""suiker, cacaomassa, volle MELKPOEDER, cacaoboter, LACTOSE, zetmeel, palmvet, glucosestroop, sheavet, stabilisator (Arabische gom), emulgator (SOJALECITHINE), kleurstoffen (E100, E133, E160a, E160e, E162, E170, E172), zout, dextrine, glansmiddel (carnaubawas), palmpitolie, aroma. (Kan bevatten: AMANDELEN, HAZELNOTEN, PINDA'S).""]",[],"['Melk', 'Soja', 'Lactose']",,M&M'S,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/m-m-s-choco-zak-250-gram-250178
594013,Pinda,4.59,"11,48","Pinda's (24%) in melkchocolade (48%) in een krokant, gekleurd suikerlaagje.",400 gram,"[""suiker, PINDA'S, cacaomassa, volle MELKPOEDER, cacaoboter, zetmeel, palmvet, glucosestroop, magere MELKPOEDER, emulgator (SOJALECITHINE), LACTOSE, stabilisator (Arabische gom), sheavet, botervet (van MELK), dextrine, kleurstoffen (E100, E120, E133, E160a, E160e, E170), glansmiddel (carnaubawas), palmpitolie, zout, aroma. (Kan bevatten: AMANDEL, HAZELNOOT).""]",[],"['Melk', ""Aardnoten (pinda's)"", 'Soja', 'Lactose']",,M&M'S,,https://www.plus.nl/product/m-m-s-pinda-zak-400-gram-594013
291183,Gechocolateerde hazelnoten,1.55,"7,75",Hazelnoten in melkchocolade omhuld met een suikerlaagje,200 gram,"['suiker, HAZELNOTEN 20%, cacaoboter, cacaomassa, magere MELKpoeder, roompoeder (MELK), watervrij MELKvet, weipoeder (MELK), maltodextrine, emulgator: SOJAlecithine, glansmiddel: arabische gom, glucosestroop, natuurlijk vanillearoma. Melkchocolade: ten minste 30% cacaobestanddelen. Kan gluten en noten bevatten.']",[],"['Melk', 'Noten', 'Soja', 'hazelnoten']",,Confina,,https://www.plus.nl/product/confina-gechocolateerde-hazelnoten-doos-200-gram-291183
645357,5-pack,2.89,"10,14","Gevulde melkchocolade met frisse, witte kokos.",285 gram,"['suiker, kokos (21%), glucosestroop, cacaoboter, cacaomassa, MAGEREMELKPOEDER, emulgatoren (SOJALECITHINE, E471), botervet (van MELK), LACTOSE, weipermeaat (van MELK), bevochtigingsmiddel (glycerol), zout, vanille-extract.']",[],"['Melk', 'Soja', 'Lactose']",,Bounty,"Postbus 81,  5460 AB Veghel",https://www.plus.nl/product/bounty-5-pack-krimp-285-gram-645357
919367,Pinda,2.99,"11,96","Pinda's (24%) in melkchocolade (48%) in een krokant, gekleurd suikerlaagje.",250 gram,"[""suiker, PINDA'S, cacaomassa, VOLLEMELKPOEDER, cacaoboter, zetmeel, palmvet, glucosestroop, MAGEREMELKPOEDER, emulgator (SOJALECITHINE), LACTOSE, stabilisator (Arabische gom), sheavet, botervet (van MELK), dextrine, kleurstoffen (E100, E120, E133, E160a, E160e, E170), glansmiddel (carnaubawas), palmpitolie, aroma's, zout. (Kan bevatten: HAZELNOOT, AMANDEL).""]",[],"['Melk', ""Aardnoten (pinda's)"", 'Soja', 'Lactose']",,M&M'S,,https://www.plus.nl/product/m-m-s-pinda-zak-250-gram-919367
769402,Crispy,2.99,"14,04",Gepofte rijst (16%) in melkchocolade (55%) in een gekleurd suikerlaagje.,213 gram,"[""suiker, cacaomassa, rijstemeel (9.3%), MAGEREMELKPOEDER, cacaoboter, palmpitvet, LACTOSE, palmvet, zetmeel, botervet (van MELK), glucosestroop, GERSTEMOUTEXTRACT, sheavet, stabilisator (Arabische gom), zout, emulgator (SOJALECITHINE), dextrine, dextrose, kleurstoffen (E100, E120, E133, E160a, E160e, E170), glansmiddel (carnaubawas), aroma's, palmpitolie. (Kan bevatten: PINDA, HAZELNOOT, AMANDEL).""]",[],"['Melk', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose']",,M&M'S,,https://www.plus.nl/product/m-m-s-crispy-zak-213-gram-769402
444603,Pinda choco's Fairtrade,1.36,"5,44",Pinda's omhuld met 47% melkchocolade en een suikerlaagje,250 gram,"['Suiker, 22% PINDA, volle MELKPOEDER, cacaoboter, cacaomassa, weipoeder (MELK), rijstzetmeel, plantaardige olie en vet (palmolie, sheavet, in wisselende verhoudingen), emulgator: E322/E476, stabilisator: E414, kleurstof: E100/E120/E133/E160a, glansmiddel: E903/E901/E904, aroma.']",['Fairtrade'],"['Melk', ""Aardnoten (pinda's)"", 'Lactose']",,PLUS,"Antwoordnummer 4200, 3500 VD Utrecht",https://www.plus.nl/product/plus-pinda-choco-s-fairtrade-zak-250-gram-444603
769412,Maltesers,3.19,"18,23","Luchtige, krokante vulling (23%) omhuld met melkchocolade.",175 gram,"['suiker, MAGEREMELKPOEDER, cacaoboter, glucosestroop, GERSTEMOUTEXTRACT, cacaomassa, botervet (van MELK), LACTOSE, weipermeaat (van MELK), palmvet, palmpitvet, emulgator (SOJALECITHINE), TARWEMEEL, rijsmiddelen (E341, E500, E501), TARWEGLUTEN, weipoeder (van MELK), glansmiddel (pectinen), zout, vanille-extract.']",[],"['Melk', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Malteser,"Postbus 81,  5460 AB Veghel",https://www.plus.nl/product/malteser-maltesers-zak-175-gram-769412
995374,Chocolade Chocosweet Belgian pralines,1.99,"7,96",Chocoladebonbons,250 gram,"[""suiker, cacaomassa, volle MELKpoeder, cacaoboter, plantaardig vet (palm, kokos, zonnebloem, shea, koolzaad in wisselende verhoudingen), karamel (glucosestroop, plantaardig vet (palm), suiker, volle MELKpoeder, emulgator: SOJAlecithine, aroma's), dextrose, gecondenseerde MELK, MELKvet, fructose, HAZELNOTEN, alcohol, magere cacaopoeder, emulgator: SOJAlecithine, magere MELKpoeder, aroma's, aardbei, koffie-extract, glucose-fructosestroop, geconcentreerd rode bietensap, gemodificeerd zetmeel."", 'ten minste 53% cacaobestanddelen.', 'ten minste 34% cacaobestanddelen.', 'ten minste 24% cacaobestanddelen. Kan gluten, ei en andere noten bevatten.']",[],"['Melk', 'Noten', 'Soja', 'hazelnoten']",,Chocosweet,"Ondernemingenstraat 5,8630 Veurne, Belgium",https://www.plus.nl/product/chocosweet-chocolade-chocosweet-belgian-pralines-doos-250-gram-995374
965433,Mini's,3.19,"9,58","Gevulde melkchocolade met frisse, witte kokos.",333 gram,"['suiker, kokos (21%), glucosestroop, cacaoboter, cacaomassa, magere MELKPOEDER, emulgatoren (SOJALECITHINE, E471), botervet (van MELK), LACTOSE, weipermeaat (van MELK), bevochtigingsmiddel (glycerol), zout, vanille-extract.']",[],"['Melk', 'Soja', 'Lactose']",,Bounty,,https://www.plus.nl/product/bounty-mini-s-zak-333-gram-965433
510503,Chocolade geschenkdoos,7.19,"17,98",Gevulde en niet-gevulde chocoladespecialiteiten,400 gram,"['suiker, cacaoboter, cacaomassa, VOLLEMELKPOEDER, plantaardige vetten (palm, shea), HAZELNOTEN (3,8%), ROOMPOEDER, AMANDELEN (2,8%), MAGEREMELKPOEDER, MELKSUIKER, KARNEMELKPOEDER, BOTERVET, magere cacao, dextrose, emulgator: lecithinen (SOJA), fructose, koffie, glucosestroop, invertsuikerstroop, aroma¿s, zout. ALLE SOORTEN KUNNEN OOK BESTANDDELEN VAN HAZELNOOT, AMANDEL, AARDNOOT/PINDA, ANDERE NOTEN EN EI BEVATTEN.']",[],"['Melk', 'Noten', 'Soja', 'Lactose', 'amandelen', 'hazelnoten']",,Merci,,https://www.plus.nl/product/merci-chocolade-geschenkdoos-doos-400-gram-510503
404771,Celebrations Centerpiece,3.55,"18,11",Assortiment van gevulde melkchocolade en biscuit in melkchocolade.,196 gram,"[""suiker, glucosestroop, cacaoboter, MAGEREMELKPOEDER, cacaomassa, botervet (van MELK), PINDA'S, palmvet, kokos, TARWEMEEL, LACTOSE, weipermeaat (van MELK), zonnebloemolie, VOLLEMELKPOEDER, emulgatoren (SOJALECITHINE, E471), GERSTEMOUTEXTRACT, zout, magere cacao, bevochtigingsmiddel (glycerol), KIPPENEI-EIWITPOEDER, vanille-extract, rijsmiddelen (E341, E500, E501), MELKEIWIT, zetmeel, TARWEGLUTEN, weipoeder (van MELK). (Kan bevatten: HAZELNOOT, AMANDEL, HAVER).""]",[],"['Melk', 'Ei', ""Aardnoten (pinda's)"", 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Mars,,https://www.plus.nl/product/mars-celebrations-centerpiece-box-196-gram-404771
260751,Chocolade Pindarotsjes melk Fairtrade,1.69,"9,66",Pinda's omhuld met 55% melkchocolade,175 gram,"['45% PINDA, suiker, cacaoboter, volle MELKPOEDER, cacaomassa, emulgator: SOJALECITHINE, natuurlijk vanille-extract.']",['Fairtrade'],"['Melk', ""Aardnoten (pinda's)"", 'Soja', 'Lactose']",,PLUS,,https://www.plus.nl/product/plus-chocolade-pindarotsjes-melk-fairtrade-doos-175-gram-260751
757411,Chocolade Cupido Schilfertruffels,1.49,"7,45",Melkchocolade bonbons,200 gram,"[""suiker, plantaardige vetten (kokos, palmpit, palm) in wisselende verhoudingen, cacaoboter, volle MELKpoeder, cacaomassa, magere cacaopoeder, MELKsuiker, weipoeder (bevat MELK), emulgator: SOJAlecithine, aroma's.""]",[],"['Melk', 'Soja']",,Cupido,Kerkstraat 77 B 9120 Vrasene,https://www.plus.nl/product/cupido-chocolade-cupido-schilfertruffels-pak-200-gram-757411
404773,Chocolade Celebrations,5.99,"15,56",Assortiment van gevulde melkchocolade en biscuit in melkchocolade.,385 gram,"[""suiker, glucosestroop, cacaoboter, magere MELKPOEDER, cacaomassa, botervet (van MELK), PINDA'S, palmvet, kokos, TARWEMEEL, LACTOSE, weipermeaat (van MELK), zonnebloemolie, volle MELKPOEDER, emulgatoren (SOJALECITHINE, E471), GERSTEMOUTEXTRACT, zout, magere cacao, bevochtigingsmiddel (glycerol), KIPPENEI-EIWITPOEDER, rijsmiddelen (E341, E500, E501), vanille-extract, zetmeel, TARWEGLUTEN, weipoeder (van MELK). (Kan bevatten: AMANDELEN, HAZELNOTEN, HAVER).""]",[],"['Melk', 'Ei', ""Aardnoten (pinda's)"", 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Celebrations,,https://www.plus.nl/product/celebrations-chocolade-celebrations-doos-385-gram-404773
560563,Favourites chocolade pralines,3.49,"21,95",Chocoladeassortiment.,159 gram,"['Suiker, cacaoboter, plantaardige vetten (palm, palmpit), cacaomassa, magere']",[],"['Melk', 'Ei', 'Noten', 'Glutenbevattende granen', 'Soja', 'amandelen', 'hazelnoten', 'Tarwe']",,Milka,,https://www.plus.nl/product/milka-favourites-chocolade-pralines-doos-159-gram-560563
917639,Chocolade Belgische luxe roompralines,2.62,"7,49",Chocoladebonbons,350 gram,"['suiker, plantaardig vet (palm, kokos, zonnebloem, cacaoboter, cacaomassa, volle MELKpoeder, watervrij MELKvet, marsepein 4,7% (suiker, AMANDELEN 1,6%, dextrose, stabilisatoren: glycerol, sorbitol), weipoeder (MELK), gecondenseerde MELK, karamel 1,1% (glucosestroop, suiker, plantaardig vet (palm), gecondenseerde MELK, emulgator: SOJAlecithine, aroma, zout), glucose-fructosestroop, HAZELNOTEN 0,8%, rozijnen 0,8%, dextrose, SOJAbloem, glucosestroop, emulgatoren: SOJAlecithine, E471, magere cacaopoeder, alcohol, aroma, kokos 0,2%, magere MELKpoeder, cacaonibs 0,05%, voedingszuur: citroenzuur, AMANDELEN 0,02%, zout, kleurstof: E160a. Pure chocolade: ten minste 47% cacaobestanddelen. Melkchocolade: ten minste 32% cacaobestanddelen. Witte chocolade: ten minste 24% cacaobestanddelen. Kan sporen bevatten van andere noten, ei en gluten.']",[],"['Melk', 'Noten', 'Soja', 'amandelen', 'hazelnoten']",,Belchic,"Kolvestraat 70,8000 Brugge,,Belgium",https://www.plus.nl/product/belchic-chocolade-belgische-luxe-roompralines-doos-350-gram-917639
291181,Belgisch zeebanket Fairtrade,1.99,"7,96",chocolade bonbons met hazelnoten praliné vulling,250 gram,"['Suiker, 23% HAZELNOTEN*, cacaoboter, volle MELKPOEDER, cacaomassa, magere cacaopoeder, magere MELKPOEDER, emulgator: E322, watervrij MELKVET, natuurlijk vanillearoma.']","['Fairtrade', 'Rainforest Alliance']","['Melk', 'Lactose', 'hazelnoten']",,PLUS,,https://www.plus.nl/product/plus-belgisch-zeebanket-fairtrade-doos-250-gram-291181
388513,Chocolate eclairs,1.39,"9,27",Eclairs met Jersey melkchocolade,150 gram,"['glucosesiroop, suiker, palmvet, gezoete gecondenseerde magere melk (magere MELK, suiker), melkchocolade eclairvulling (12%)(suiker, cacaomassa, volle MELKpoeder, cacaoboter, weipoeder (MELK), MELKvet, emulgator (SOJAlecithine)), boter (boter (MELK, zout) zout, emulgators (mono- en diglyceriden van vetzuren, SOJAlecithine). Melkchocolade bevat: minimaal 30% cacaobestanddelen, minimaal 20% melkbestanddelen. Geproduceerd in een fabriek waar noten verwerkt.']",[],"['Melk', 'Soja']",,Jersey,,https://www.plus.nl/product/jersey-chocolate-eclairs-zak-150-gram-388513
687615,Chocolade bloemblaadjes melk en puur,1.49,"9,93",Pure en melkchocolade bloemen met witte chocolade,150 gram,"['suiker, cacaomassa, cacaoboter, volle MELKpoeder, MELKvet, emulgator: SOJAlecithine, natuurlijk vanillearoma.', 'ten minste 47% cacaobestanddelen', 'ten minste 32% cacaobestanddelen.', 'ten minste 24% cacaoestanddelen.']",[],"['Melk', 'Soja']",,De Heer,,https://www.plus.nl/product/de-heer-chocolade-bloemblaadjes-melk-en-puur-bak-150-gram-687615
678207,Chunky mini melk chocolade uitdeelzak,2.89,"11,56","Krokante wafel omhuld met melkchocolade (67,5%). De melkchocolade bevat naast cacaoboter ook andere plantaardige vetten.",250 gram,"['suiker, TARWEmeel, magere MELKpoeder, plantaardige vetten (palm, karité), cacaoboter¹, cacaomassa¹, WEIpoeder, watervrij MELKvet, magere cacao¹, emulgator (lecithinen), rijsmiddel (natriumcarbonaten). ¹Rainforest Alliance gecertificeerd. www.ra.org']",[],"['Melk', 'Glutenbevattende granen', 'Lactose', 'Tarwe']",,KITKAT,"Postbus 134, 1180 AC Amstelveen",https://www.plus.nl/product/kitkat-chunky-mini-melk-chocolade-uitdeelzak-zak-250-gram-678207
965439,Mini's,2.74,"8,23",Krokante biscuit (26%) en karamel (32%) in melkchocolade (35%).,333 gram,"['suiker, glucosestroop, TARWEMEEL (17%), palmvet, magere MELKPOEDER, cacaoboter, cacaomassa, botervet (van MELK), LACTOSE, weipermeaat (van MELK), magere cacao, zout, emulgator (SOJALECITHINE), rijsmiddel (E500), vanille-extract. (Kan bevatten: AMANDEL, GERST, HAZELNOOT, HAVER).']",[],"['Melk', 'Glutenbevattende granen', 'Soja', 'Lactose', 'Tarwe']",,Twix,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/twix-mini-s-zak-333-gram-965439
965437,Mini's,2.99,"8,98","Melkchocolade met luchtige vulling (16%), karamel (27%) en geroosterde pinda's (21%).",333 gram,"[""suiker, glucosestroop, PINDA'S, magere MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, botervet (van MELK), LACTOSE, weipermeaat (van MELK), palmvet, zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER. (Kan bevatten: HAZELNOOT).""]",[],"['Melk', 'Ei', ""Aardnoten (pinda's)"", 'Soja', 'Lactose']",,Snickers,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/snickers-mini-s-zak-333-gram-965437
368453,Chocolade Snickers 5-pack,2.79,"11,16",Melkchocolade (35%) met luchtige vulling (16%) en karamel (27%) met pinda's (22%).,250 gram,"[""suiker, glucosestroop, PINDA'S, magere MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, botervet (MELK), weipermeaat (MELK), lactose (MELK), palmvet, zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER. (Kan bevatten: HAZELNOTEN).""]",[],"['Melk', 'Ei', ""Aardnoten (pinda's)"", 'Soja']",,Snickers,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/snickers-chocolade-snickers-5-pack-pak-250-gram-368453
441636,Chocolade Biscuit mini,1.62,"5,40",Koekje (31%) en karamel (34%) omhuld met melkchocolade (35%).,300 gram,"[""Suiker, glucose-fructose siroop, tarwemeel (GLUTEN), plantaardig vet (palm), magere MELKPOEDER, cacaoboter*, cacaomassa*, botervet (MELK), weipoeder (MELK), zout, emulgator (lecithine), mager cacaopoeder*, rijsmiddel: natriumwaterstofcarbonaat, aroma. Kan sporen van SOJA, EI, PINDA'S en NOTEN bevatten.\xa0*Rainforest Alliance gecertificeerd. ra. org.""]",['Rainforest Alliance'],"['Melk', 'Glutenbevattende granen']",,Hurry Up,,https://www.plus.nl/product/hurry-up-chocolade-biscuit-mini-zak-300-gram-441636
482955,Sinassnippers,1.85,"7,58",Gechocolateerde pectinegommen met sinaasappelsmaak.,244 gram,"['suiker, glucosestroop, chocolade 16% (suiker, cacaomassa¹, cacaoboter¹, emulgator (SOJALECITHINE)), water, concentraat van (appel, sinaasappel 0,04%), geleermiddel (pektine), voedingszuur (citroenzuur), natuurlijk aroma. Kan MELK bevatten.']",[],['Soja'],,Lonka,"Postbus 72,,NL-4900 AB Oosterhout",https://www.plus.nl/product/lonka-sinassnippers-pak-244-gram-482955
368459,Chocolade Mars 5-pack,2.99,"13,29",Melkchocolade (40%) met luchtige vulling (32%) en karamel (27%).,225 gram,"[""suiker, glucosestroop, volle MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, magere MELKPOEDER, LACTOSE, weipermeaat (MELK), magere cacao, GERSTEMOUTEXTRACT, botervet (MELK), emulgator (SOJALECITHINE), zout, KIPPENEI-EIWITPOEDER, palmvet. (Kan bevatten: HAZELNOTEN, PINDA'S).""]",[],"['Melk', 'Ei', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose']",,Mars,,https://www.plus.nl/product/mars-chocolade-mars-5-pack-pak-225-gram-368459
965441,Minimix,4.69,"9,38","MILKY WAY - Melkchocolade (38%) met een vulling van luchtig geklopte melkchocolade (62%). # BOUNTY - Gevulde melkchocolade met frisse, witte kokos. # MARS - Melkchocolade (36%) met luchtige vulling (3",500 gram,"[""MILKY WAY Ingrediënten: suiker, glucosestroop, magere MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, botervet (van MELK), LACTOSE, weipermeaat (van MELK), GERSTEMOUTEXTRACT, zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER, palmvet, MELKEIWIT, zetmeel, vanille-extract. (Kan bevatten: PINDA, HAZELNOOT). # BOUNTY - Ingrediënten: suiker, kokos (21%), glucosestroop, cacaoboter, cacaomassa, magere MELKPOEDER, emulgatoren (SOJALECITHINE, E471), botervet (van MELK), LACTOSE, weipermeaat (van MELK), bevochtigingsmiddel (glycerol), zout, vanille-extract. # MARS - Ingrediënten: suiker, glucosestroop, volle MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, magere MELKPOEDER, LACTOSE, weipermeaat (van MELK), magere cacao, GERSTEMOUTEXTRACT, botervet (van MELK), zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER, palmvet, MELKEIWIT, zetmeel, vanille-extract. (Kan bevatten: PINDA, HAZELNOOT). # TWIX - Ingrediënten: suiker, glucosestroop, TARWEMEEL (17%), palmvet, magere MELKPOEDER, cacaoboter, cacaomassa, botervet (van MELK), LACTOSE, weipermeaat (van MELK), magere cacao, zout, emulgator (SOJALECITHINE), rijsmiddel (E500), vanille-extract. (Kan bevatten: HAZELNOOT, AMANDEL, GERST, HAVER). # SNICKERS - Ingrediënten: suiker, glucosestroop, PINDA'S, magere MELKPOEDER, cacaoboter, cacaomassa, zonnebloemolie, botervet (van MELK), LACTOSE, weipermeaat (van MELK), palmvet, zout, emulgator (SOJALECITHINE), KIPPENEI-EIWITPOEDER, MELKEIWIT, vanille-extract. (Kan bevatten: HAZELNOOT).""]",[],"['Melk', 'Ei', ""Aardnoten (pinda's)"", 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'Tarwe']",,Mars,"Postbus 81, 5460 AB Veghel",https://www.plus.nl/product/mars-minimix-zak-500-gram-965441
427406,Nutbar,2.49,,"Reep met wafel en melkcrème (14,4%), hazelnootcrème (14%), gehakte hazelnoten (13,4%) en zachte caramel (22,2%) omhuld met volle melkchocolade (29,5%).",5 stuks,"[""sorbitolstroop, KARNEMELKPOEDER, MELKSUIKER, BOTERVET, ROOM, gecondenseerde WEI, BOTER, WEIPOEDER, emulgator: lecithinen (SOJA), zout, TARWEZETMEEL, magere cacao, ROOMPOEDER, rietsuikerstroop, natuurlijke aroma's, rijsmiddel: natriumwaterstofcarbonaat, stabilisator: carrageen, gemalen AARDNOTEN/PINDA'S, natuulijk vanille-aroma.""]",[],"['Melk', 'Noten', ""Aardnoten (pinda's)"", 'Glutenbevattende granen', 'Soja', 'hazelnoten', 'Tarwe']",,Knoppers,"Antwoordnummer 1519, NL-3860 VE Hoevelaken",https://www.plus.nl/product/knoppers-nutbar-krimp-5-stuks-427406
