product_id,product_naam,prijs,kilo_prijs,omschrijving,inhoud,ingredienten,kenmerken,allergie_bevat,allergie_kan_bevatten,leverancier,adres_leverancier,product_url
393323,Marsepein Bokkenpoot,3.29,18.80 ,"Zachte amandelmarsepein omhuld met Belgische witte, pure en melkchocolade",175 gram,"['amandelmarsepein [suiker, 30% AMANDELEN, glucosestroop, stabilisator (sorbitolen), invertase, verdikkingsmiddel (E401)], suiker, cacaoboter, cacaomassa, volle MELKpoeder, weipoeder (MELK), emulgator (SOJAlecithine), natuurlijk vanillearoma. Melkchocolade: ten minste 30% cacaobestanddelen. Purechocolade: ten minste 46% cacaobestanddelen. Gemaakt in een bedrijf waar ook andere noten worden verwerkt.']",['UTZ'],"['Melk', 'Noten', 'Soja', 'amandelen']",,Elvee,Avelingen-West 3C 4202 MS Gorinchem Nederland,https://www.plus.nl/product/elvee-marsepein-bokkenpoot-zak-175-gram-393323
393321,Belgische pralines,4.49,25.66 ,"Ambachtelijke Belgische pralines met luxe decoraties en verfijnde vullingen in de smaken aardbei, frambozen, abrikoos & appel, crème brûlée en chocolade mousse",175 gram,"[""suiker, cacaoboter, volle MELKpoeder, cacaomassa, appelpasta, glucosestroop, invertsuikerstroop, plantaardige oliën (zonnebloem, palmpit, palm, koolzaad), frambozen, boterconcentraat (MELK), room (MELK). cacao nibs, dextrose, magere cacaopoeder, magere MELKpoeder, abrikozen, bevochtigingsmiddel (E422), glucose-fructosesiroop, rietsuiker, MELKVET, alcohol, emulgator (SOJAlecithine), aardbeien, natuurlijke aroma's, vanille-extract, voedingszuur (citroenzuur), gevriesdroogde appel, sapconcentraten (appel, aardbei, cranberry, zwarte wortel, passievrucht), kleurstoffen (paprika-extract, E120, E161b), verdikkingsmiddelen (pectinen, E1422), fructosestroop, perzikstukjes, maiszetmeel, concentraten (wortel, pompoen). Gemaakt in een bedrijf waar ook andere noten en sesamzaad worden verwerkt. Melkchocolade: ten minste 31% cacaobestanddelen. Pure chocolade: ten minste 51% cacaobestanddelen.""]",['UTZ'],"['Melk', 'Soja']",,Elvee,Avelingen-West 3C 4202 MS Gorinchem Nederland,https://www.plus.nl/product/elvee-belgische-pralines-zak-175-gram-393321
393327,Florentines,3.25,26.00 ,Gekarameliseerde amandelen en hazelnoten op een voetje van melk- en witte chocolade,125 gram,"['suiker, 17% AMANDELEN, glucosestroop, cacaoboter, volle MELKpoeder, HAZELNOTEN, botervet (MELK), honing, cacaomassa, emulgator (SOJAlecithine), zoete weipoeder (MELK), sinaasappelschil, citroenschil, glucosefructosestroop, voedingszuur (citroenzuur).', 'ten minste 32% cacaobestanddelen.']",[],"['Melk', 'Noten', 'Soja', 'amandelen', 'hazelnoten']",,Elvee,"Avelingen-West 3C,4202 MS Gorinchem Nederland",https://www.plus.nl/product/elvee-florentines-zak-125-gram-393327
363523,Wensdoos Liefs Fairtrade,5.59,50.82 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse vullingen.",110 gram,"['suiker, cacaoboter, volle MELKPOEDER, karnemelkcrème [KARNEMELK, plantaardige oliën (palmpit, palm), suiker, dextrose, emulgatoren (E433, E435, E471, E472b), aroma, stabilisator (E407), kleurstof (carotenen)], cacaomassa, geheel geharde plantaardige vetten (palm, kokos, shea), glucosestroop, weipoeder (MELK), plantaardige oliën (zonnebloem, raap, palm, kokos, koolzaad, palmpit), gecondenseerde volle MELK, geheel gehard plantaardig vet (kokos, palm), AMANDELEN, magere MELKPOEDER, water, LACTOSE, emulgatoren (SOJALECITHINE, E471), ROOM, HAZELNOTEN, PISTACHE, aroma¿s, kleurstoffen (paprika-extract, karamel, carotenen, E100, E120, E141, E171, E172), TARWEMEEL, natuurlijke aroma¿s, voedingszuren (E270, E334), zout, MELKPOEDER, mager cacaopoeder, verdikkingsmiddelen (pectine, E414, E1442), citroen-extract, natriumcaseinaat, MELKVET, conserveermiddelen (E202, E223), zuurteregelaars (citroenzuur, E331), geleerdmiddel (E331), melasse, trehalose, spirulina, gevriesdroogde framboos, BOTERCONCENTRAAT, mager YOGHURTPOEDER, rode biet concentraat, gevriesdroogde aardbei, koffie, koffie-extract, maïszetmeel, cognac, MELKEIWIT, antioxidant (E306), MOUTEXTRACT, rijsmiddel (E500), vitamine A & D3. Gemaakt in een bedrijf waar ook andere noten, pinda¿s, gluten bevattende granen, sesam, sulfiet en ei worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'Lactose', 'amandelen', 'hazelnoten', 'pistachenoten', 'Tarwe']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-wensdoos-liefs-fairtrade-doos-110-gram-363523
363519,Wensdoos Gefeliciteerd Fairtrade,5.59,50.82 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse vullingen.",110 gram,"['suiker, cacaoboter, volle MELKPOEDER, karnemelkcrème [KARNEMELK, plantaardige oliën (palmpit, palm), suiker, dextrose, emulgatoren (E433, E435, E471, E472b), aroma, stabilisator (E407), kleurstof (carotenen)], cacaomassa, geheel geharde plantaardige vetten (palm, kokos, shea), glucosestroop, weipoeder (MELK), plantaardige oliën (zonnebloem, raap, palm, kokos, koolzaad, palmpit), gecondenseerde volle MELK, geheel gehard plantaardig vet (kokos, palm), AMANDELEN, magere MELKPOEDER, water, LACTOSE, emulgatoren (SOJALECITHINE, E471), ROOM, HAZELNOTEN, PISTACHE, aroma¿s, kleurstoffen (paprika-extract, karamel, carotenen, E100, E120, E141, E171, E172), TARWEMEEL, natuurlijke aroma¿s, voedingszuren (E270, E334), zout, MELKPOEDER, mager cacaopoeder, verdikkingsmiddelen (pectine, E414, E1442), citroen-extract, natriumcaseinaat, MELKVET, conserveermiddelen (E202, E223), zuurteregelaars (citroenzuur, E331), geleerdmiddel (E331), melasse, trehalose, spirulina, gevriesdroogde framboos, BOTERCONCENTRAAT, mager YOGHURTPOEDER, rode biet concentraat, gevriesdroogde aardbei, koffie, koffie-extract, maïszetmeel, cognac, MELKEIWIT, antioxidant (E306), MOUTEXTRACT, rijsmiddel (E500), vitamine A & D3. Gemaakt in een bedrijf waar ook andere noten, pinda¿s, gluten bevattende granen, sesam, sulfiet en ei worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'Lactose', 'amandelen', 'hazelnoten', 'pistachenoten', 'Tarwe']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-wensdoos-gefeliciteerd-fairtrade-doos-110-gram-363519
393337,Musket chocolade,3.29,21.93 ,Ambachtelijk gespoten spritsen van melk- en witte chocolade met gekleurd musketzaad op de onderzijde,150 gram,"['suiker, volle MELKpoeder, cacaomassa, cacaoboter, musketzaad [suiker, TARWEzetmeel, glucosestroop, natuurlijke kleurstoffen (E100, E120, E132) bijenwas], emulgator (SOJAlecithine), natuurlijk vanillearoma. Melkchocolade: ten minste 25% cacaobestanddelen.']",['UTZ'],"['Melk', 'Glutenbevattende granen', 'Soja', 'Tarwe']",,Elvee,Avelingen-West 3c 4202 MS Gorinchem Nederland,https://www.plus.nl/product/elvee-musket-chocolade-zak-150-gram-393337
654695,Roombonbons,4.49,28.06 ,"Melkchocolade, pure chocolade en witte chocolade met decoratie en diverse roomvullingen.",160 gram,"['suiker, cacaoboter, plantaardige vetten (kokos, palm), cacaomassa, volle MELKPOEDER, plantaardige oliën (zonnebloemolie, raap, palm, kokos), glucosestroop, weipoeder (MELK), 2% ROOM, magere MELKPOEDER, gecondenseerde volle MELK, LACTOSE,\xa0water, emulgatoren ((SOJALECITHINE), E471), 1% aardbei-concentraat, MELK, 1% PISTACHE, invertsuikerstroop, natuurlijke aroma¿s, aroma¿s, MELKPOEDER, kleurstoffen (carotenen, paprika-extract, E100, E141, E150c, E160c), verdikkingsmiddelen (pectine, E1442), koffie-extract, 1% sinaasappel-concentraat, citroen-extract, suikerstroop, natriumcaseinaat, zuurteregelaars (E330,E331), conserveermiddelen (E202, E223), geleermiddel (E331iii), voedingszuur (E334), zout, trehalose, spirulina, kaneelpoeder, vanille zaadjes. Gemaakt in een bedrijf waar ook gluten bevattende granen, ei en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'pistachenoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-roombonbons-zak-160-gram-654695
590319,Pindarotsjes melk,3.09,12.36 ,Ambachtelijke melkchocolade rotsjes met  geroosterde pinda's,250 gram,"[""50% PINDA'S, suiker, cacaoboter, volle MELKpoeder, cacaomassa, weipoeder (MELK),lactose (MELK), emulgator (SOJAlecithine), natuurlijk vanille-aroma."", 'ten minste 30% cacaobestanddelen.']",[],"['Melk', ""Aardnoten (pinda's)"", 'Soja', 'Lactose']",,Elvee,"Avelingen-West 3c,4202 MS Gorinchem,Nederland,Koel, droog en donker bewaren.",https://www.plus.nl/product/elvee-pindarotsjes-melk-zak-250-gram-590319
579647,Handwerkpralines,7.29,32.40 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse roomvullingen.",225 gram,"['suiker, cacaoboter, volle MELKPOEDER, cacaomassa, karnemelkcrème [KARNEMELK, plantaardige oliën (palmpit, palm), suiker, dextrose, emulgatoren (E433, E435, E471, E472b), aroma, stabilisator (E407), kleurstof (carotenen)], glucosestroop, 3% HAZELNOTEN, plantaardige vetten (kokos, palm, zonnebloem, koolzaad), weipoeder (MELK), AMANDELEN, 1,4% mango, water, geheel gehard plantaardig vet (kokos), gecondenseerde volle MELK, LACTOSE, plantaardige oliën (palm, zonnebloem), magere MELKPOEDER, 0,3% bosvruchten, ROOM, emulgatoren (SOJALECITHINE, E412, E471), kleurstoffen (karamel, carotenen, paprika-extract, E100, E101, E120, E132, E161b, E163, E171, E172), verdikkingsmiddelen (pectine, E407, E410, E412, E414, E466, E1442), aroma, natuurlijke aroma¿s, MELKVET, melasse, voedingszuur (citroenzuur, E270, E334), zout, conserveermiddel (E202), dextrose, maltodextrine,']",['UTZ'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'amandelen', 'hazelnoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-handwerkpralines-doos-225-gram-579647
579651,Roomtruffels,5.99,19.97 ,Melkchocolade gevuld met slagroomcrème omhuld met cacaopoeder.,300 gram,"['35% melkchocolade [suiker, cacaoboter, volle MELKPOEDER, cacaomassa, emulgator (SOJALECITHINE), natuurlijk vanille-aroma], plantaardige vetten (kokosnoot, palmpit, palm, shea), suiker, weipoeder (MELK), 4% mager cacaopoeder, LACTOSE, 3% ROOM, emulgator (SOJALECITHINE), aroma. Gemaakt in een bedrijf waar ook noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Soja', 'Lactose']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-roomtruffels-doos-300-gram-579651
579635,Roombonbons,5.59,24.84 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse roomvullingen.",225 gram,"['suiker, cacaoboter, plantaardige vetten (kokos, palm), volle MELKPOEDER, cacaomassa, plantaardige oliën (zonnebloemolie, raap, palm, kokos), glucosestroop, weipoeder (MELK), 2% ROOM, magere MELKPOEDER, LACTOSE, gecondenseerde volle MELK, water, 1% aardbei-concentraat, emulgatoren (SOJALECITHINE, E471), invertsuikerstroop, 1% PISTACHE, MELK, natuurlijke aroma¿s (vanille, sinaasappel), aroma, MELKPOEDER, 1% kersenconcentraat, gemodificeerd zetmeel (E1401), kleurstoffen (carotenen, paprika-extract, E100, E141), koffie-extract, verdikkingsmiddelen (pectine, E1442), citroen-extract, suikerstroop, natriumcaseinaat, zuurteregelaars (citroenzuur, E331), 1% sinaasappelconcentraat, conserveermiddelen (E202, E223), geleermiddel (E331iii), voedingszuur (E334), zout, trehalose, kleurend levensmiddel (spirulina). Gemaakt in een bedrijf waar ook ei, gluten bevattende granen en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'pistachenoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-roombonbons-doos-225-gram-579635
579629,Holland roombonbons,7.29,24.30 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse roomvullingen.",300 gram,"['suiker, cacaoboter, plantaardige vetten (kokos, palm), cacaomassa, volle MELKPOEDER, plantaardige oliën (zonnebloemolie, palm), weipoeder (MELK), 2% ROOM, glucosestroop, magere MELKPOEDER, LACTOSE, gecondenseerde volle MELK, aardbei-concentraat, invertsuikerstroop, water, emulgatoren (SOJALECITHINE, E471), hazelnoten, kersenconcentraat, natuurlijke aroma¿s, aroma¿s, koffie-extract, verdikkingsmiddelen (pectine, E1442), suikerstroop, zuurteregelaar (citroenzuur), geleermiddel (E331iii), kleurstoffen (paprika-extract, E150c), voedingszuur (E334), zout, conserveermiddel (E202), kaneelpoeder, vanille zaadjes. Gemaakt in een bedrijf waar ook ei, gluten bevattende granen en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'hazelnoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-holland-roombonbons-doos-300-gram-579629
579639,Handwerkpralines,12.49,29.39 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse roomvullingen.",425 gram,"['suiker, cacaoboter, volle MELKPOEDER, cacaomassa, karnemelkcrème [KARNEMELK, plantaardige oliën (palmpit, palm), suiker, dextrose, emulgatoren (E433, E435, E471, E472b), aroma, stabilisator (E407), kleurstof (carotenen)], glucosestroop, plantaardige vetten (kokos, palm, zonnebloem, koolzaad), 3% HAZELNOTEN, geheel gehard plantaardig vet (kokos), weipoeder (MELK), water, gecondenseerde volle MELK, plantaardige oliën (palm, zonnebloem), 1,1% mango, AMANDELEN, LACTOSE, emulgatoren (SOJALECITHINE, E412, E471), 0,2% bosvruchten, magere MELKPOEDER, 0,2% chilipoeder, ROOMBOTER, TARWEMEEL, koffie, ROOM, verdikkingsmiddelen (pectine, E407, E410, E412, E414, E466, E1442), kleurstoffen (karamel, carotenen, paprika-extract, E100, E101, E120, E132, E161b, E163, E171, E172), aroma, natuurlijke aroma¿s, magere cacaopoeder, 0,1% YOGHURTPOEDER, zuurteregelaar (citroenzuur), aardbei-concentraat, MELKVET, melasse, voedingszuren (citroenzuur, E270, E334), zout, conserveermiddel (E202), dextrose, maltodextrine, geleerdmiddel (E331iii), cognac, karamel, alcohol, citroengras, MELK, vitamine A & D3, antioxidanten (E300, E304, E306, E307), MELKEIWIT, maïszetmeel, tapiocazetmeel, GERSTEMOUT-extract, rijsmiddel (E500), vanille-extract, erwteneiwit, citroensap, spirulina-extract. Gemaakt in een bedrijf waar ook andere noten, pinda¿s, gluten bevattende granen en ei worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'Gerst en gerstproducten (gluten bevattend graan)', 'Lactose', 'amandelen', 'hazelnoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-handwerkpralines-doos-425-gram-579639
579625,Ballotin met strik,8.49,33.96 ,"Luxe assortiment pralines met melk, pure en witte chocolade met diverse vullingen en decoraties",250 gram,"[""suiker, cacaoboter, volle MELKPOEDER, plantaardige vetten (kokos, palm), cacaomassa, plantaardige oliën (zonnebloemolie, palm, raap), glucosestroop, weipoeder (MELK), HAZELNOTEN, magere MELKPOEDER, ROOM, LACTOSE, aardbei-concentraat, gecondenseerde volle MELK, invertsuikerstroop, MELKPOEDER, cacaopoeder, emulgatoren (SOJALECITHINE, E471), kersenconcentraat, water, natuurlijke aroma's, aroma's, kleurstoffen (paprika-extract, E100, E120), verdikkingsmiddelen (E1442, E440), zuurteregelaar (E330), geleermiddel (E331iii), AMANDELEN, TARWEZETMEEL, voedingszuur (E334), zout, conserveermiddel (E202). Gemaakt in eeen bedrijf waar ook andere noten, pinda's, gluten bevattende granen, sesam, sulfiet en ei worden verwerkt.""]",['Fairtrade'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'Lactose', 'amandelen', 'hazelnoten', 'Tarwe']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem, www.elvee.nl",https://www.plus.nl/product/elvee-ballotin-met-strik-doos-250-gram-579625
393343,Banketbakkers bonbons,4.39,26.61 ,"Ambachtelijke bonbons met verfijnde vullingen in de smaken speculaas, espresso, lemon cheesecake, karamel zeezout en hazelnootpraline.",165 gram,"[""suiker, volle MELKpoeder, cacaoboter, cacaomassa, geheel geharde plantaardige oliën (kopra, palm, koolzaad), gekarameliseerde suiker, water, fondantsuiker, room (MELK), invertsuiker, gecondenseerde MELK, HAZELNOTEN, boterconcentraat (MELK), emulgatoren (SOJAlecithine, E471), alcohol, geheel geharde plantaardige vetten (palm, palmpit, raapzaad), natuurlijke aroma's (koffie, vanille, citroen), plantaardige vetten (kokos, palmpit, palm, zonnebloem, koolzaad, shea), weipoeder (MELK), zeezout, kaneel, TARWEbloem, zuurteregelaar (citroenzuur), kandijsuiker, speculaaskruiden, plantaardige oliën (palm, koolzaad, kokos), rietsuiker, SOJAmeel, inversuikerstroop, rijsmiddel (E500), kleurstoffen (E100, E161b), muskaat. Gemaakt in een bedrijf waar ook andere noten, sesamzaad en ei worden verwerkt. Melkchocolade: ten minste 35% cacaobestanddelen. Pure chocolade: ten minste 60% cacaobestanddelen.""]",['UTZ'],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'hazelnoten', 'Tarwe']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem, www.elvee.nl",https://www.plus.nl/product/elvee-banketbakkers-bonbons-zak-165-gram-393343
217907,Melk hazelnoot tablet,3.09,36.35 ,Tablet van melkchocolade belegd met stukjes hazelnoten.,85 gram,"['rietsuiker*, cacaoboter*, volle MELKpoeder*, cacaomassa*, 7% HAZELNOTEN*, vanille*.', 'ten minste 37% cacaobestanddelen.']",['Fairtrade'],"['Melk', 'Noten', 'hazelnoten']",,Elvee,"Avelingen-West 3C,4202 MS Gorinchem,Nederland",https://www.plus.nl/product/elvee-melk-hazelnoot-tablet-doos-85-gram-217907
217895,Tablet puur sesam cranberry,3.09,36.35 ,"Krachtige pure chocolade belegd met cranberries, sesam en pompoenpitten.",85 gram,"['cacaomassa*, rietsuiker*, cacaoboter*, 3% SESAMZAAD*, 1% pompoenpitten*, 1% cranberry*, emulgator (SOJAlecithine), plantaardige olie* (zonnebloem*), vanille*.', 'ten minste 57% cacaobestanddelen.']",['Fairtrade'],"['Sesamzaad', 'Soja']",,Elvee,"Avelingen-West 3C,4202 MS Gorinchem,Nederland",https://www.plus.nl/product/elvee-tablet-puur-sesam-cranberry-zak-85-gram-217895
656673,Carrees,2.29,32.71 ,"Melkchocolade met noten en rozijnen, witte chocolade met nougatine en gekonfijte aardbei en extra pure chocolade met cacaonibs.",70 gram,"['suiker, cacaomassa, cacaoboter, volle MELKPOEDER, weipoeder (MELK), 3% AMANDELEN, 3% rozijnen, 2% cacaonibs, 2% aardbei, 2% HAZELNOTEN, LACTOSE, dextrose, glucose-fructosestroop, magere MELKPOEDER, mager cacaopoeder, emulgator (SOJALECITHINE), aroma, margarine, natuurlijk vanille-aroma, maïszetmeel, kleurstoffen (paprika-extract, E150d). Gemaakt in een bedrijf waar ook gluten bevattende granen, ei en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'amandelen', 'hazelnoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-carrees-zak-70-gram-656673
217903,Tablet melk kokos goji,3.09,36.35 ,Romige melkchocolade belegd met kokosschaafsel & Goji-bessen.,85 gram,"['rietsuiker*, cacaoboter*, volle MELKpoeder*, cacaomassa*, 3% kokos*, 2% Goji-bessen*, vanille*.', 'ten minste 37% cacaobestanddelen.']",['Fairtrade'],['Melk'],,Elvee,"Avelingen-West 3C,4202 MS Gorinchem,Nederland",https://www.plus.nl/product/elvee-tablet-melk-kokos-goji-doos-85-gram-217903
6566.69,Marsepein zoenen puur,2.29,30.53 ,"Crèmevulling met mokkasmaak, omhuld met amandelmarsepein, pure chocolade en witte chocolade decoratie.",75 gram,"['suiker, 13% AMANDELEN, cacaoboter, geheel gehard plantaardig vet (kokos), volle MELKPOEDER, weipoeder (MELK), stabilisatoren (sorbitolen, E466), glucosestroop, cacaomassa, kleurstoffen (paprika-extract, E150d), natuurlijk vanille-aroma, LACTOSE, aroma, magere MELKPOEDER, water, emulgator (SOJALECITHINE), plantaardig vet (kokos), invertase, zuurteregelaar (citroenzuur), zout. Gemaakt in een bedrijf waar ook gluten bevattende granen, ei en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'amandelen']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-marsepein-zoenen-puur-zak-75-gram-656669
153562,Handwerkpralines selectie UTZ,4.99,23.76 ,Handwerkpralines selectie,210 gram,"[""suiker, cacaoboter, volle MELKPOEDER, plantaardige vetten (kokos, palm, palmpit, zonnebloem, koolzaad, raapzaad, shea), cacaomassa, HAZELNOTEN, gekarameliseerde suiker, water, slagroom (MELK), glucosestroop, natuurlijke aroma's [vanille, boter (MELK), mokka], weipoeder (MELK), MELK, mager MELKPOEDER, gecondenseerde MELK, emulgatoren [E322 (SOJA), E471], invertsuiker, boterconcentraat (MELK), TARWEBLOEM, alcohol, koffie, kandijsuiker, kleurstof (E150a, E150c, E160a, 160b, E171, E172), koffie-extract, ruwe rietsuiker, Marc de Champagne, zeezout, kaneel, glansmiddelen (Arabische gom, E904), specerijen verdikkingsmiddelen (E140, E412, E415, E440), zuurteregelaar (E330), speculaaskruiden, SOJAMEEL, roomboter (MELK), MELKVET, invertsuikerstroop, voedingszuren (E270, E330), rijsmiddel (E500), muskaatnoot, conserveermiddel (E202). Melkchocolade: ten minste 30% cacaobestanddelen. Pure chocolade: ten minste 50% cacaobestanddelen. Gemaakt in een bedrijf waar ook ei, sesamzaad, gerst en andere noten worden verwerkt.""]",[],"['Melk', 'Noten', 'Glutenbevattende granen', 'Soja', 'hazelnoten', 'Tarwe']",,Elvee,"Avelingen-West 3C,4202 MS Gorinchem,Nederland",https://www.plus.nl/product/neutraal-handwerkpralines-selectie-utz-doos-210-gram-153562
579631,Roombonbons,9.99,22.20 ,"Bonbons van melkchocolade, witte chocolade, pure chocolade en decoratie met diverse roomvullingen.",450 gram,"['suiker, cacaoboter, plantaardige vetten (kokos, palm), cacaomassa, volle MELKPOEDER, plantaardige oliën (zonnebloemolie, raap, palm, kokos), weipoeder (MELK), glucosestroop, 2% ROOM, magere MELKPOEDER, LACTOSE, gecondenseerde volle MELK, water, emulgatoren (SOJALECITHINE, zonnebloemlecithine, E471), MELK, 1% aardbei-concentraat, invertsuikerstroop, 1% PISTACHE, 1% kersenconcentraat, aroma¿s, MELKPOEDER, kleurstoffen (carotenen, paprika-extract, E100, E141, E150c), koffie-extract, 1% sinaasappelconcentraat, natuurlijke aroma¿s (vanille, sinaasappel), verdikkingsmiddelen (pectine, E1442), citroen-extract, zuurteregelaars (citroenzuur, E331), natriumcaseinaat, suikerstroop, conserveermiddelen (E202, E223), geleermiddel (E331iii), voedingszuur (E334), zout, gemodificeerd zetmeel (E1401), trehalose, kleurend levensmiddel (spirulina), kaneelpoeder, vanille zaadjes. Gemaakt in een bedrijf waar ook ei, gluten bevattende granen en andere noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Noten', 'Soja', 'Lactose', 'pistachenoten']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-roombonbons-doos-450-gram-579631
656671,Chocolade bloemen,2.56,34.13 ,"Melkchocolade, pure chocolade en gedecoreerde witte chocolade.",75 gram,"['suiker, cacaoboter, volle MELKPOEDER, cacaomassa, weipoeder (MELK), LACTOSE, magere MELKPOEDER, emulgator (SOJALECITHINE), kleurstoffen (paprika-extract, E100, E120), natuurlijk vanille-aroma, aroma, plantaardige olie (zonnebloem), trehalose, spirulina, zuurteregelaar (E331). Gemaakt in een bedrijf waar ook gluten bevattende granen, ei en noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Soja', 'Lactose']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-chocolade-bloemen-zak-75-gram-656671
153560,Manon pralines deluxe UTZ,4.99,26.26 ,chocolade bonbons,190 gram,"[""suiker, plantaardige vetten (kokos, kopra, palm, palmpit, zonnebloem, shea, raapzaad, koolzaad), volle MELKPOEDER, cacaomassa, water, glucosestroop, slagroom (MELK), magere MELKPOEDER, weipoeder (MELK), WALNOTEN, HAZELNOTEN, emulgatoren (SOJALECITHINE, E471), lactose (MELK), invertsuiker, natuurlijke aroma's (citroen, vanille, kaneel), kaneel, alcohol, conserveermiddelen (E202, E220), zuurteregelaar (E330), kersen, voedingszuur (E270), zout, kersensap, verdikkingsmiddelen (E410, E412, E415, E440), specerijen, koffie, roomboter (MELK), zoetstof (sorbitolen), kleurstoffen (E120, E150a, E141, E160a, E162, E163). Melkchocolade: ten minste 30% cacaobestanddelen. Pure chocolade: ten minste 50% cacaobestanddelen. Gemaakt in een bedrijf waar ook ei, sesamzaad, gerst en andere noten worden verwerkt.""]",['UTZ'],"['Melk', 'Noten', 'Soja', 'hazelnoten', 'walnoten']",,Elvee,"Avelingen-West 3C,4202 MS Gorichem",https://www.plus.nl/product/neutraal-manon-pralines-deluxe-utz-doos-190-gram-153560
656677,Fudge gechocolateerd,2.29,30.53 ,Zacht suikerwerk met melkchocolade en witte chocolade.,75 gram,"[""suiker, plantaardig vet (palm), glucosestroop, cacaoboter, volle MELKPOEDER, magere MELKPOEDER, cacaomassa, weipoeder (MELK), emulgator (SOJALECITHINE), kleurstof (paprika-extract), natuurlijk vanille-aroma, zout, LACTOSE, aroma. Gemaakt in een bedrijf waar ook gluten bevattende granen, pinda's, ei en noten worden verwerkt.""]",['Fairtrade'],"['Melk', 'Soja', 'Lactose']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-fudge-gechocolateerd-zak-75-gram-656677
654878,Chocolade bloemen,3.35,22.33 ,Melkchocolade met pure chocolade en gedecoreerde witte chocolade.,150 gram,"['suiker, cacaoboter, volle MELKPOEDER, cacaomassa, weipoeder (MELK), LACTOSE, magere MELKPOEDER, kleurstoffen (paprika-extract, E100, E120, E160e), emulgator (SOJALECITHINE), natuurlijk vanille-aroma, aroma, plantaardige olie (zonnebloem), trehalose, spirulina, zuurteregelaar (E331). Gemaakt in een bedrijf waar ook gluten bevattende granen, ei en noten worden verwerkt.']",['Fairtrade'],"['Melk', 'Soja', 'Lactose']",,Elvee,"Avelingen-West 3c, 4202 MS Gorinchem (NL)",https://www.plus.nl/product/elvee-chocolade-bloemen-zak-150-gram-654878
